DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 1:46:08.83PM
SATURATION_PRESSURE 77.9716 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 179700 (Raw Sum) 1704 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 5971
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

4876, 487.3, 11/2/2018 1:54:16.12PM, 23.34, 27.80, 159452
4877, 487.4, 11/2/2018 1:54:16.22PM, 23.42, 27.87, 157014
4878, 487.5, 11/2/2018 1:54:16.32PM, 23.48, 27.71, 157036
4879, 487.6, 11/2/2018 1:54:16.42PM, 23.51, 27.53, 156461
4880, 487.7, 11/2/2018 1:54:16.52PM, 23.59, 27.51, 158198
4881, 487.8, 11/2/2018 1:54:16.62PM, 23.48, 27.57, 154200
4882, 487.9, 11/2/2018 1:54:16.72PM, 23.52, 27.89, 158375
4883, 488, 11/2/2018 1:54:16.82PM, 23.42, 27.84, 155906
4884, 488.1, 11/2/2018 1:54:16.92PM, 23.36, 27.70, 157953
4885, 488.2, 11/2/2018 1:54:17.02PM, 23.33, 27.60, 159032
4886, 488.3, 11/2/2018 1:54:17.12PM, 23.32, 27.53, 157723
4887, 488.4, 11/2/2018 1:54:17.22PM, 23.31, 27.59, 160166
4888, 488.5, 11/2/2018 1:54:17.32PM, 23.29, 27.66, 159395
4889, 488.6, 11/2/2018 1:54:17.42PM, 23.31, 27.70, 159401
4890, 488.7, 11/2/2018 1:54:17.52PM, 23.30, 27.70, 161466
4891, 488.8, 11/2/2018 1:54:17.62PM, 23.30, 27.67, 161862
4892, 488.9, 11/2/2018 1:54:17.72PM, 23.37, 27.68, 154674
4893, 489, 11/2/2018 1:54:17.82PM, 23.31, 27.71, 158633
4894, 489.1, 11/2/2018 1:54:17.92PM, 23.30, 27.55, 154655
4895, 489.2, 11/2/2018 1:54:18.02PM, 23.21, 27.62, 159028
4896, 489.3, 11/2/2018 1:54:18.12PM, 23.26, 27.63, 159977
4897, 489.4, 11/2/2018 1:54:18.22PM, 23.22, 27.67, 162339
4898, 489.5, 11/2/2018 1:54:18.32PM, 23.31, 27.71, 159226
4899, 489.6, 11/2/2018 1:54:18.42PM, 23.27, 27.85, 154693
4900, 489.7, 11/2/2018 1:54:18.52PM, 23.30, 27.73, 156876
4901, 489.8, 11/2/2018 1:54:18.62PM, 23.18, 27.61, 148808
4902, 489.9, 11/2/2018 1:54:18.72PM, 23.19, 27.77, 156162
4903, 490, 11/2/2018 1:54:18.82PM, 23.21, 27.74, 158267
4904, 490.1, 11/2/2018 1:54:18.92PM, 23.22, 27.71, 159895
4905, 490.2, 11/2/2018 1:54:19.02PM, 23.28, 27.66, 158245
4906, 490.3, 11/2/2018 1:54:19.12PM, 23.24, 27.80, 156543
4907, 490.4, 11/2/2018 1:54:19.22PM, 23.23, 27.74, 157994
4908, 490.5, 11/2/2018 1:54:19.32PM, 23.20, 27.60, 156616
4909, 490.6, 11/2/2018 1:54:19.42PM, 23.20, 27.70, 159136
4910, 490.7, 11/2/2018 1:54:19.52PM, 23.21, 27.74, 162542
4911, 490.8, 11/2/2018 1:54:19.62PM, 23.18, 27.69, 157931
4912, 490.9, 11/2/2018 1:54:19.72PM, 23.26, 27.83, 161344
4913, 491, 11/2/2018 1:54:19.82PM, 23.23, 27.71, 158949
4914, 491.1, 11/2/2018 1:54:19.92PM, 23.19, 27.64, 155085
4915, 491.2, 11/2/2018 1:54:20.02PM, 23.25, 27.78, 151678
4916, 491.3, 11/2/2018 1:54:20.12PM, 23.25, 27.99, 152683
4917, 491.4, 11/2/2018 1:54:20.22PM, 23.38, 27.79, 158360
4918, 491.5, 11/2/2018 1:54:20.32PM, 23.35, 27.70, 158469
4919, 491.6, 11/2/2018 1:54:20.42PM, 23.44, 27.70, 160085
4920, 491.7, 11/2/2018 1:54:20.52PM, 23.42, 27.66, 160009
4921, 491.8, 11/2/2018 1:54:20.62PM, 23.42, 27.66, 158888
4922, 491.89, 11/2/2018 1:54:20.72PM, 23.41, 27.68, 159398
4923, 491.99, 11/2/2018 1:54:20.82PM, 23.40, 27.70, 158983
4924, 492.09, 11/2/2018 1:54:20.92PM, 23.39, 27.65, 160271
4925, 492.19, 11/2/2018 1:54:21.02PM, 23.37, 27.60, 159895
4926, 492.29, 11/2/2018 1:54:21.12PM, 23.37, 27.66, 161034
4927, 492.39, 11/2/2018 1:54:21.22PM, 23.36, 27.66, 160679
4928, 492.49, 11/2/2018 1:54:21.32PM, 23.41, 27.65, 160823
4929, 492.59, 11/2/2018 1:54:21.42PM, 23.37, 27.68, 160372
4930, 492.69, 11/2/2018 1:54:21.52PM, 23.40, 27.73, 160839
4931, 492.79, 11/2/2018 1:54:21.62PM, 23.40, 27.65, 160159
4932, 492.89, 11/2/2018 1:54:21.72PM, 23.42, 27.68, 161073
4933, 492.99, 11/2/2018 1:54:21.82PM, 23.37, 27.73, 161633
4934, 493.09, 11/2/2018 1:54:21.92PM, 23.37, 27.66, 163397
4935, 493.19, 11/2/2018 1:54:22.02PM, 23.35, 27.69, 164272
4936, 493.29, 11/2/2018 1:54:22.12PM, 23.36, 27.68, 164102
4937, 493.39, 11/2/2018 1:54:22.22PM, 23.36, 27.66, 162763
4938, 493.49, 11/2/2018 1:54:22.32PM, 23.36, 27.66, 163742
4939, 493.59, 11/2/2018 1:54:22.42PM, 23.34, 27.66, 162225
4940, 493.69, 11/2/2018 1:54:22.52PM, 23.34, 27.64, 162584
4941, 493.79, 11/2/2018 1:54:22.62PM, 23.34, 27.74, 162884
4942, 493.89, 11/2/2018 1:54:22.72PM, 23.33, 27.80, 163289
4943, 493.99, 11/2/2018 1:54:22.82PM, 23.32, 27.67, 164002
4944, 494.09, 11/2/2018 1:54:22.92PM, 23.31, 27.73, 163902
4945, 494.19, 11/2/2018 1:54:23.02PM, 23.29, 27.71, 164336
4946, 494.29, 11/2/2018 1:54:23.12PM, 23.24, 27.53, 160196
4947, 494.39, 11/2/2018 1:54:23.22PM, 23.19, 27.72, 161708
4948, 494.49, 11/2/2018 1:54:23.32PM, 23.18, 27.66, 161707
4949, 494.59, 11/2/2018 1:54:23.42PM, 23.16, 27.43, 159859
4950, 494.69, 11/2/2018 1:54:23.52PM, 23.23, 27.57, 162851
4951, 494.79, 11/2/2018 1:54:23.62PM, 23.23, 27.61, 160275
4952, 494.89, 11/2/2018 1:54:23.72PM, 23.23, 27.59, 163512
4953, 494.99, 11/2/2018 1:54:23.82PM, 23.28, 27.61, 165301
4954, 495.09, 11/2/2018 1:54:23.92PM, 23.27, 27.56, 163680
4955, 495.19, 11/2/2018 1:54:24.02PM, 23.29, 27.73, 164022
4956, 495.29, 11/2/2018 1:54:24.12PM, 23.33, 27.55, 164370
4957, 495.39, 11/2/2018 1:54:24.22PM, 23.25, 27.31, 163752
4958, 495.49, 11/2/2018 1:54:24.32PM, 23.16, 27.33, 161741
4959, 495.59, 11/2/2018 1:54:24.42PM, 23.11, 27.38, 160926
4960, 495.69, 11/2/2018 1:54:24.52PM, 23.13, 27.39, 164138
4961, 495.79, 11/2/2018 1:54:24.62PM, 23.18, 27.17, 163240
4962, 495.89, 11/2/2018 1:54:24.72PM, 23.18, 27.15, 163919
4963, 495.99, 11/2/2018 1:54:24.82PM, 23.19, 27.09, 165025
4964, 496.09, 11/2/2018 1:54:24.92PM, 23.19, 26.56, 159235
4965, 496.19, 11/2/2018 1:54:25.02PM, 23.15, 26.43, 158683
4966, 496.29, 11/2/2018 1:54:25.12PM, 23.21, 26.54, 162766
4967, 496.39, 11/2/2018 1:54:25.22PM, 23.18, 26.38, 162434
4968, 496.49, 11/2/2018 1:54:25.32PM, 23.15, 26.61, 161056
4969, 496.59, 11/2/2018 1:54:25.42PM, 23.17, 26.97, 163524
4970, 496.69, 11/2/2018 1:54:25.52PM, 23.20, 26.89, 165290
4971, 496.79, 11/2/2018 1:54:25.62PM, 23.16, 26.74, 164989
4972, 496.89, 11/2/2018 1:54:25.72PM, 23.19, 26.60, 165406
4973, 496.99, 11/2/2018 1:54:25.82PM, 23.25, 26.46, 165536
4974, 497.09, 11/2/2018 1:54:25.92PM, 23.24, 26.42, 164135
4975, 497.19, 11/2/2018 1:54:26.02PM, 23.25, 26.45, 164386
4976, 497.29, 11/2/2018 1:54:26.12PM, 23.31, 26.25, 163726
4977, 497.39, 11/2/2018 1:54:26.22PM, 23.41, 26.12, 163647
4978, 497.49, 11/2/2018 1:54:26.32PM, 23.39, 26.20, 165576
4979, 497.59, 11/2/2018 1:54:26.42PM, 23.36, 26.18, 167289
4980, 497.69, 11/2/2018 1:54:26.52PM, 23.41, 25.96, 165466
4981, 497.79, 11/2/2018 1:54:26.62PM, 23.41, 25.91, 162443
4982, 497.89, 11/2/2018 1:54:26.72PM, 23.35, 25.85, 164241
4983, 497.99, 11/2/2018 1:54:26.82PM, 23.27, 25.58, 164445
4984, 498.09, 11/2/2018 1:54:26.92PM, 23.09, 25.38, 161400
4985, 498.19, 11/2/2018 1:54:27.02PM, 22.92, 25.65, 163190
4986, 498.29, 11/2/2018 1:54:27.12PM, 22.81, 25.83, 161138
4987, 498.39, 11/2/2018 1:54:27.22PM, 22.93, 26.14, 161298
4988, 498.49, 11/2/2018 1:54:27.32PM, 22.92, 26.14, 158434
4989, 498.59, 11/2/2018 1:54:27.42PM, 22.82, 25.51, 158544
4990, 498.69, 11/2/2018 1:54:27.52PM, 22.77, 24.95, 160318
4991, 498.79, 11/2/2018 1:54:27.62PM, 22.70, 24.62, 159194
4992, 498.89, 11/2/2018 1:54:27.72PM, 22.60, 24.59, 156289
4993, 498.99, 11/2/2018 1:54:27.82PM, 22.61, 24.87, 156620
4994, 499.09, 11/2/2018 1:54:27.92PM, 22.64, 24.95, 159858
4995, 499.19, 11/2/2018 1:54:28.02PM, 22.70, 24.91, 161868
4996, 499.29, 11/2/2018 1:54:28.12PM, 22.77, 25.15, 161034
4997, 499.39, 11/2/2018 1:54:28.22PM, 22.89, 25.52, 159540
4998, 499.49, 11/2/2018 1:54:28.32PM, 22.90, 25.67, 159134
4999, 499.59, 11/2/2018 1:54:28.42PM, 22.93, 25.73, 160494
5000, 499.69, 11/2/2018 1:54:28.52PM, 22.90, 25.70, 161911
5001, 499.79, 11/2/2018 1:54:28.62PM, 22.88, 25.91, 161543
5002, 499.89, 11/2/2018 1:54:28.72PM, 22.94, 26.48, 158806
5003, 499.99, 11/2/2018 1:54:28.82PM, 22.99, 26.85, 157373
5004, 500.09, 11/2/2018 1:54:28.92PM, 23.00, 27.00, 156939
5005, 500.19, 11/2/2018 1:54:29.02PM, 23.01, 27.00, 157608
5006, 500.29, 11/2/2018 1:54:29.12PM, 23.03, 27.09, 158163
5007, 500.39, 11/2/2018 1:54:29.22PM, 23.07, 27.29, 158210
5008, 500.49, 11/2/2018 1:54:29.32PM, 23.07, 27.38, 158244
5009, 500.59, 11/2/2018 1:54:29.42PM, 23.12, 27.48, 157046
5010, 500.69, 11/2/2018 1:54:29.52PM, 23.26, 27.66, 153627
5011, 500.79, 11/2/2018 1:54:29.62PM, 23.36, 27.96, 152106
5012, 500.89, 11/2/2018 1:54:29.72PM, 23.39, 28.20, 150536
5013, 500.99, 11/2/2018 1:54:29.82PM, 23.42, 28.23, 150832
5014, 501.09, 11/2/2018 1:54:29.92PM, 23.56, 28.04, 150208
5015, 501.19, 11/2/2018 1:54:30.02PM, 23.59, 27.99, 150965
5016, 501.29, 11/2/2018 1:54:30.12PM, 23.47, 28.21, 150042
5017, 501.39, 11/2/2018 1:54:30.22PM, 23.47, 28.36, 149067
5018, 501.49, 11/2/2018 1:54:30.32PM, 23.48, 28.66, 148101
5019, 501.59, 11/2/2018 1:54:30.42PM, 23.52, 29.03, 145669
5020, 501.69, 11/2/2018 1:54:30.52PM, 23.53, 29.07, 144737
5021, 501.79, 11/2/2018 1:54:30.62PM, 23.47, 28.89, 146774
5022, 501.89, 11/2/2018 1:54:30.72PM, 23.46, 28.82, 148794
5023, 501.99, 11/2/2018 1:54:30.82PM, 23.47, 28.84, 148295
5024, 502.09, 11/2/2018 1:54:30.92PM, 23.50, 28.90, 147044
5025, 502.19, 11/2/2018 1:54:31.02PM, 23.53, 29.04, 146505
5026, 502.29, 11/2/2018 1:54:31.12PM, 23.56, 29.16, 146502
5027, 502.39, 11/2/2018 1:54:31.22PM, 23.53, 29.28, 144964
5028, 502.49, 11/2/2018 1:54:31.32PM, 23.47, 29.35, 144039
5029, 502.59, 11/2/2018 1:54:31.42PM, 23.45, 29.44, 143623
5030, 502.69, 11/2/2018 1:54:31.52PM, 23.42, 29.46, 143812
5031, 502.79, 11/2/2018 1:54:31.62PM, 23.43, 29.46, 144451
5032, 502.89, 11/2/2018 1:54:31.72PM, 23.45, 29.51, 144661
5033, 502.99, 11/2/2018 1:54:31.82PM, 23.48, 29.76, 142437
5034, 503.09, 11/2/2018 1:54:31.92PM, 23.46, 29.88, 141210
5035, 503.19, 11/2/2018 1:54:32.02PM, 23.44, 29.84, 141646
5036, 503.29, 11/2/2018 1:54:32.12PM, 23.42, 29.80, 141706
5037, 503.39, 11/2/2018 1:54:32.22PM, 23.39, 29.80, 141568
5038, 503.49, 11/2/2018 1:54:32.32PM, 23.36, 29.85, 139947
5039, 503.59, 11/2/2018 1:54:32.42PM, 23.33, 29.82, 141228
5040, 503.69, 11/2/2018 1:54:32.52PM, 23.32, 29.83, 140773
5041, 503.79, 11/2/2018 1:54:32.62PM, 23.34, 29.98, 139320
5042, 503.89, 11/2/2018 1:54:32.72PM, 23.36, 30.12, 138071
5043, 503.99, 11/2/2018 1:54:32.82PM, 23.36, 30.27, 138040
5044, 504.09, 11/2/2018 1:54:32.92PM, 23.39, 30.40, 138363
5045, 504.19, 11/2/2018 1:54:33.02PM, 23.46, 30.37, 137684
5046, 504.29, 11/2/2018 1:54:33.12PM, 23.49, 30.38, 136829
5047, 504.39, 11/2/2018 1:54:33.22PM, 23.46, 30.22, 135455
5048, 504.49, 11/2/2018 1:54:33.32PM, 23.41, 29.99, 137621
5049, 504.59, 11/2/2018 1:54:33.42PM, 23.38, 29.91, 138754
5050, 504.69, 11/2/2018 1:54:33.52PM, 23.36, 30.15, 138597
5051, 504.79, 11/2/2018 1:54:33.62PM, 23.36, 30.58, 134739
5052, 504.89, 11/2/2018 1:54:33.72PM, 23.34, 30.62, 133764
5053, 504.99, 11/2/2018 1:54:33.82PM, 23.29, 30.43, 132984
5054, 505.09, 11/2/2018 1:54:33.92PM, 23.27, 30.14, 132660
5055, 505.19, 11/2/2018 1:54:34.02PM, 23.31, 29.97, 134918
5056, 505.29, 11/2/2018 1:54:34.12PM, 23.31, 29.97, 138273
5057, 505.39, 11/2/2018 1:54:34.22PM, 23.33, 30.04, 139344
5058, 505.49, 11/2/2018 1:54:34.32PM, 23.32, 29.99, 140288
5059, 505.59, 11/2/2018 1:54:34.42PM, 23.29, 29.77, 138444
5060, 505.69, 11/2/2018 1:54:34.52PM, 23.31, 29.45, 137490
5061, 505.79, 11/2/2018 1:54:34.62PM, 23.31, 29.37, 140368
5062, 505.89, 11/2/2018 1:54:34.72PM, 23.33, 29.27, 143639
5063, 505.99, 11/2/2018 1:54:34.82PM, 23.33, 29.13, 144045
5064, 506.09, 11/2/2018 1:54:34.92PM, 23.35, 29.11, 144463
5065, 506.19, 11/2/2018 1:54:35.02PM, 23.32, 28.96, 143691
5066, 506.29, 11/2/2018 1:54:35.12PM, 23.31, 28.79, 144897
5067, 506.39, 11/2/2018 1:54:35.22PM, 23.29, 28.47, 143872
5068, 506.49, 11/2/2018 1:54:35.32PM, 23.24, 28.29, 143197
5069, 506.59, 11/2/2018 1:54:35.42PM, 23.26, 28.45, 143589
5070, 506.69, 11/2/2018 1:54:35.52PM, 23.25, 28.43, 143898
5071, 506.79, 11/2/2018 1:54:35.62PM, 23.24, 28.27, 144973
5072, 506.89, 11/2/2018 1:54:35.72PM, 23.21, 27.91, 143000
5073, 506.99, 11/2/2018 1:54:35.82PM, 23.21, 27.84, 145246
5074, 507.09, 11/2/2018 1:54:35.92PM, 23.27, 27.99, 146986
5075, 507.19, 11/2/2018 1:54:36.02PM, 23.29, 27.96, 146957
5076, 507.29, 11/2/2018 1:54:36.12PM, 23.35, 27.77, 147130
5077, 507.39, 11/2/2018 1:54:36.22PM, 23.33, 27.66, 146926
5078, 507.49, 11/2/2018 1:54:36.32PM, 23.35, 27.72, 149043
5079, 507.59, 11/2/2018 1:54:36.42PM, 23.35, 27.68, 148044
5080, 507.69, 11/2/2018 1:54:36.52PM, 23.37, 27.53, 147388
5081, 507.79, 11/2/2018 1:54:36.62PM, 23.40, 27.57, 148348
5082, 507.89, 11/2/2018 1:54:36.72PM, 23.37, 27.60, 148748
5083, 507.99, 11/2/2018 1:54:36.82PM, 23.39, 27.65, 148958
5084, 508.09, 11/2/2018 1:54:36.92PM, 23.35, 27.71, 151817
5085, 508.19, 11/2/2018 1:54:37.02PM, 23.33, 27.69, 151277
5086, 508.29, 11/2/2018 1:54:37.12PM, 23.29, 27.73, 151576
5087, 508.39, 11/2/2018 1:54:37.22PM, 23.37, 27.95, 151138
5088, 508.49, 11/2/2018 1:54:37.32PM, 23.34, 27.88, 152208
5089, 508.59, 11/2/2018 1:54:37.41PM, 23.29, 27.69, 149229
5090, 508.69, 11/2/2018 1:54:37.51PM, 23.32, 27.65, 150838
5091, 508.79, 11/2/2018 1:54:37.61PM, 23.35, 27.65, 151367
5092, 508.89, 11/2/2018 1:54:37.71PM, 23.37, 27.63, 150612
5093, 508.99, 11/2/2018 1:54:37.81PM, 23.43, 27.59, 150654
5094, 509.09, 11/2/2018 1:54:37.91PM, 23.45, 27.52, 151420
5095, 509.19, 11/2/2018 1:54:38.01PM, 23.46, 27.51, 152163
5096, 509.29, 11/2/2018 1:54:38.11PM, 23.49, 27.61, 151052
5097, 509.39, 11/2/2018 1:54:38.21PM, 23.47, 27.77, 150470
5098, 509.49, 11/2/2018 1:54:38.31PM, 23.51, 27.84, 149826
5099, 509.59, 11/2/2018 1:54:38.41PM, 23.61, 27.80, 149389
5100, 509.69, 11/2/2018 1:54:38.51PM, 23.59, 27.86, 148020
5101, 509.79, 11/2/2018 1:54:38.61PM, 23.53, 28.05, 148255
5102, 509.89, 11/2/2018 1:54:38.71PM, 23.53, 28.23, 147826
5103, 509.99, 11/2/2018 1:54:38.81PM, 23.49, 28.30, 148003
5104, 510.09, 11/2/2018 1:54:38.91PM, 23.48, 28.45, 147421
5105, 510.19, 11/2/2018 1:54:39.01PM, 23.44, 28.73, 144851
5106, 510.29, 11/2/2018 1:54:39.11PM, 23.39, 28.94, 141973
5107, 510.39, 11/2/2018 1:54:39.21PM, 23.34, 29.05, 142908
5108, 510.49, 11/2/2018 1:54:39.31PM, 23.28, 29.23, 141823
5109, 510.59, 11/2/2018 1:54:39.41PM, 23.23, 29.31, 142339
5110, 510.69, 11/2/2018 1:54:39.51PM, 23.22, 29.38, 142782
5111, 510.79, 11/2/2018 1:54:39.61PM, 23.19, 29.45, 140815
5112, 510.89, 11/2/2018 1:54:39.71PM, 23.26, 29.44, 143000
5113, 510.99, 11/2/2018 1:54:39.81PM, 23.27, 29.44, 142519
5114, 511.09, 11/2/2018 1:54:39.91PM, 23.31, 29.79, 139588
5115, 511.19, 11/2/2018 1:54:40.01PM, 23.32, 30.39, 132925
5116, 511.29, 11/2/2018 1:54:40.11PM, 23.32, 30.49, 133930
5117, 511.39, 11/2/2018 1:54:40.21PM, 23.28, 30.33, 136193
5118, 511.49, 11/2/2018 1:54:40.31PM, 23.22, 30.31, 134111
5119, 511.59, 11/2/2018 1:54:40.41PM, 23.18, 30.64, 131644
5120, 511.69, 11/2/2018 1:54:40.51PM, 23.26, 30.64, 132852
5121, 511.79, 11/2/2018 1:54:40.61PM, 23.23, 30.59, 134641
5122, 511.89, 11/2/2018 1:54:40.71PM, 23.25, 30.58, 135019
5123, 511.99, 11/2/2018 1:54:40.81PM, 23.24, 30.57, 136617
5124, 512.09, 11/2/2018 1:54:40.91PM, 23.21, 30.67, 134987
5125, 512.19, 11/2/2018 1:54:41.01PM, 23.13, 30.75, 133586
5126, 512.29, 11/2/2018 1:54:41.11PM, 23.14, 30.72, 136069
5127, 512.39, 11/2/2018 1:54:41.21PM, 23.23, 30.68, 135492
5128, 512.49, 11/2/2018 1:54:41.31PM, 23.33, 30.70, 133692
5129, 512.59, 11/2/2018 1:54:41.41PM, 23.28, 30.77, 134002
5130, 512.69, 11/2/2018 1:54:41.51PM, 23.24, 30.81, 133838
5131, 512.79, 11/2/2018 1:54:41.61PM, 23.15, 30.96, 133230
5132, 512.89, 11/2/2018 1:54:41.71PM, 23.09, 31.12, 131329
5133, 512.99, 11/2/2018 1:54:41.81PM, 22.95, 31.36, 128498
5134, 513.09, 11/2/2018 1:54:41.91PM, 22.93, 31.53, 128039
5135, 513.19, 11/2/2018 1:54:42.01PM, 22.91, 31.57, 128499
5136, 513.29, 11/2/2018 1:54:42.11PM, 22.94, 31.49, 129919
5137, 513.39, 11/2/2018 1:54:42.21PM, 22.95, 31.45, 130170
5138, 513.49, 11/2/2018 1:54:42.31PM, 22.92, 31.44, 131490
5139, 513.59, 11/2/2018 1:54:42.41PM, 22.94, 31.36, 133921
5140, 513.69, 11/2/2018 1:54:42.51PM, 22.92, 31.51, 132446
5141, 513.79, 11/2/2018 1:54:42.61PM, 22.91, 31.90, 127483
5142, 513.89, 11/2/2018 1:54:42.71PM, 22.88, 31.94, 124981
5143, 513.99, 11/2/2018 1:54:42.81PM, 22.92, 31.76, 129747
5144, 514.09, 11/2/2018 1:54:42.91PM, 22.98, 31.63, 132722
5145, 514.19, 11/2/2018 1:54:43.01PM, 22.94, 31.85, 131757
5146, 514.29, 11/2/2018 1:54:43.11PM, 22.87, 32.15, 125831
5147, 514.39, 11/2/2018 1:54:43.21PM, 22.82, 32.13, 123446
5148, 514.49, 11/2/2018 1:54:43.31PM, 22.87, 32.07, 127813
5149, 514.59, 11/2/2018 1:54:43.41PM, 22.94, 32.02, 128860
5150, 514.69, 11/2/2018 1:54:43.51PM, 22.97, 32.05, 128384
5151, 514.79, 11/2/2018 1:54:43.61PM, 22.97, 32.10, 128188
5152, 514.89, 11/2/2018 1:54:43.71PM, 22.92, 32.19, 126076
5153, 514.99, 11/2/2018 1:54:43.81PM, 22.90, 32.11, 129801
5154, 515.09, 11/2/2018 1:54:43.91PM, 22.94, 31.94, 129688
5155, 515.19, 11/2/2018 1:54:44.01PM, 23.00, 31.87, 129415
5156, 515.29, 11/2/2018 1:54:44.11PM, 23.02, 32.09, 127873
5157, 515.39, 11/2/2018 1:54:44.21PM, 22.97, 32.34, 125393
5158, 515.49, 11/2/2018 1:54:44.31PM, 22.95, 32.24, 127304
5159, 515.59, 11/2/2018 1:54:44.41PM, 22.96, 32.08, 129498
5160, 515.69, 11/2/2018 1:54:44.51PM, 22.97, 31.97, 131109
5161, 515.79, 11/2/2018 1:54:44.61PM, 23.02, 31.96, 130455
5162, 515.88, 11/2/2018 1:54:44.71PM, 23.00, 32.00, 128182
5163, 515.98, 11/2/2018 1:54:44.81PM, 22.99, 32.02, 128779
5164, 516.08, 11/2/2018 1:54:44.91PM, 22.97, 32.02, 129096
5165, 516.18, 11/2/2018 1:54:45.01PM, 22.96, 31.92, 130567
5166, 516.28, 11/2/2018 1:54:45.11PM, 22.99, 31.81, 129979
5167, 516.38, 11/2/2018 1:54:45.21PM, 23.03, 31.78, 129616
5168, 516.48, 11/2/2018 1:54:45.31PM, 23.05, 31.72, 129540
5169, 516.58, 11/2/2018 1:54:45.41PM, 23.05, 31.66, 130757
5170, 516.68, 11/2/2018 1:54:45.51PM, 23.05, 31.56, 129496
5171, 516.78, 11/2/2018 1:54:45.61PM, 23.06, 31.48, 131449
5172, 516.88, 11/2/2018 1:54:45.71PM, 23.08, 31.31, 130796
5173, 516.98, 11/2/2018 1:54:45.81PM, 23.11, 31.24, 131379
5174, 517.08, 11/2/2018 1:54:45.91PM, 23.13, 31.14, 133698
5175, 517.18, 11/2/2018 1:54:46.01PM, 23.12, 30.94, 132243
5176, 517.28, 11/2/2018 1:54:46.11PM, 23.21, 30.81, 133306
5177, 517.38, 11/2/2018 1:54:46.21PM, 23.29, 30.49, 130787
5178, 517.48, 11/2/2018 1:54:46.31PM, 23.44, 30.10, 131777
5179, 517.58, 11/2/2018 1:54:46.41PM, 23.51, 29.72, 132880
5180, 517.68, 11/2/2018 1:54:46.51PM, 23.60, 29.42, 134319
5181, 517.78, 11/2/2018 1:54:46.61PM, 23.63, 29.18, 134614
5182, 517.88, 11/2/2018 1:54:46.71PM, 23.64, 29.05, 136439
5183, 517.98, 11/2/2018 1:54:46.81PM, 23.66, 28.97, 137160
5184, 518.08, 11/2/2018 1:54:46.91PM, 23.67, 28.84, 136994
5185, 518.18, 11/2/2018 1:54:47.01PM, 23.67, 28.69, 137014
5186, 518.28, 11/2/2018 1:54:47.11PM, 23.68, 28.58, 137207
5187, 518.38, 11/2/2018 1:54:47.21PM, 23.68, 28.52, 138447
5188, 518.48, 11/2/2018 1:54:47.31PM, 23.67, 28.46, 138861
5189, 518.58, 11/2/2018 1:54:47.41PM, 23.70, 28.37, 139356
5190, 518.68, 11/2/2018 1:54:47.51PM, 23.73, 28.29, 139193
5191, 518.78, 11/2/2018 1:54:47.61PM, 23.88, 28.24, 140245
5192, 518.88, 11/2/2018 1:54:47.71PM, 23.90, 28.24, 141183
5193, 518.98, 11/2/2018 1:54:47.81PM, 23.89, 28.24, 141326
5194, 519.08, 11/2/2018 1:54:47.91PM, 23.86, 28.25, 142521
5195, 519.18, 11/2/2018 1:54:48.01PM, 23.82, 28.26, 143256
5196, 519.28, 11/2/2018 1:54:48.11PM, 23.71, 28.38, 143542
5197, 519.38, 11/2/2018 1:54:48.21PM, 23.69, 28.48, 145353
5198, 519.48, 11/2/2018 1:54:48.31PM, 23.63, 28.61, 146339
5199, 519.58, 11/2/2018 1:54:48.41PM, 23.60, 28.77, 146782
5200, 519.68, 11/2/2018 1:54:48.51PM, 23.59, 28.86, 148510
5201, 519.78, 11/2/2018 1:54:48.61PM, 23.57, 28.86, 149096
5202, 519.88, 11/2/2018 1:54:48.71PM, 23.57, 28.92, 148632
5203, 519.98, 11/2/2018 1:54:48.81PM, 23.56, 29.02, 148002
5204, 520.08, 11/2/2018 1:54:48.91PM, 23.58, 28.97, 148783
5205, 520.18, 11/2/2018 1:54:49.01PM, 23.61, 28.89, 151351
5206, 520.28, 11/2/2018 1:54:49.11PM, 23.69, 28.76, 149307
5207, 520.38, 11/2/2018 1:54:49.21PM, 23.67, 28.92, 148867
5208, 520.48, 11/2/2018 1:54:49.31PM, 23.77, 29.11, 148039
5209, 520.58, 11/2/2018 1:54:49.41PM, 23.79, 28.94, 150294
5210, 520.68, 11/2/2018 1:54:49.51PM, 23.84, 28.67, 151350
5211, 520.78, 11/2/2018 1:54:49.61PM, 23.78, 28.63, 151098
5212, 520.88, 11/2/2018 1:54:49.71PM, 23.77, 28.73, 152552
