rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,steering_wheel_torque
1541191741459357738,,26839,,1541191741,459258077,'',0.3125
1541191741479481064,,26840,,1541191741,479370644,'',0.375
1541191741499454295,,26841,,1541191741,499290617,'',0.625
1541191741519491702,,26842,,1541191741,519350179,'',0.4375
1541191741539535581,,26843,,1541191741,539365239,'',0.375
1541191741559246854,,26844,,1541191741,558987825,'',0.5
1541191741579501313,,26845,,1541191741,579371829,'',0.75
1541191741599529884,,26846,,1541191741,599332287,'',0.5
1541191741620321271,,26847,,1541191741,620087789,'',0.3125
1541191741639521651,,26848,,1541191741,639376454,'',0.3125
1541191741659462712,,26849,,1541191741,659344970,'',0.6875
1541191741679512066,,26850,,1541191741,679368772,'',0.25
1541191741699525004,,26851,,1541191741,699373785,'',0.0625
1541191741719568593,,26852,,1541191741,719366609,'',0.1875
1541191741739482115,,26853,,1541191741,739314226,'',0.375
1541191741759107740,,26854,,1541191741,758933563,'',0.375
1541191741780032757,,26855,,1541191741,779789256,'',0.0
1541191741799045828,,26856,,1541191741,798909051,'',0.0625
1541191741822259773,,26857,,1541191741,818952277,'',0.1875
1541191741839485830,,26858,,1541191741,839381686,'',0.0625
1541191741859425019,,26859,,1541191741,859346232,'',0.0625
1541191741879505190,,26860,,1541191741,879354565,'',0.0
1541191741899544083,,26861,,1541191741,899401726,'',0.0
1541191741919258746,,26862,,1541191741,919093078,'',0.0625
1541191741939392842,,26863,,1541191741,939257207,'',0.25
1541191741959470287,,26864,,1541191741,959351996,'',0.0625
1541191741979642629,,26865,,1541191741,979474915,'',0.125
1541191741999038641,,26866,,1541191741,998859366,'',0.125
1541191742019560923,,26867,,1541191742,19381421,'',0.125
1541191742039590526,,26868,,1541191742,39378429,'',0.1875
1541191742059554493,,26869,,1541191742,59447128,'',0.0
1541191742079758094,,26870,,1541191742,79602892,'',0.3125
1541191742099591023,,26871,,1541191742,99341450,'',0.125
1541191742119016862,,26872,,1541191742,118868933,'',0.5
1541191742139563427,,26873,,1541191742,139390887,'',0.625
1541191742158886397,,26874,,1541191742,158763289,'',0.5625
1541191742179559274,,26875,,1541191742,179421899,'',0.4375
1541191742199060853,,26876,,1541191742,198785682,'',0.375
1541191742219571330,,26877,,1541191742,219370354,'',0.375
1541191742238862777,,26878,,1541191742,238720522,'',0.3125
1541191742259486802,,26879,,1541191742,259377816,'',0.0
1541191742279506361,,26880,,1541191742,279386831,'',0.0
1541191742299574876,,26881,,1541191742,299432000,'',-0.1875
1541191742319533261,,26882,,1541191742,319386732,'',-0.125
1541191742339566329,,26883,,1541191742,339419739,'',-0.1875
1541191742358890246,,26884,,1541191742,358724616,'',0.0
1541191742379566958,,26885,,1541191742,379413166,'',0.0625
1541191742398931068,,26886,,1541191742,398705075,'',0.375
1541191742419330032,,26887,,1541191742,419130131,'',0.4375
1541191742439522772,,26888,,1541191742,439403646,'',0.5
1541191742459316910,,26889,,1541191742,459206844,'',0.625
1541191742479533491,,26890,,1541191742,479395308,'',0.625
1541191742499532286,,26891,,1541191742,499366125,'',0.6875
1541191742519577853,,26892,,1541191742,519390988,'',0.75
1541191742539486655,,26893,,1541191742,539352725,'',0.3125
1541191742558773194,,26894,,1541191742,558636171,'',0.5
1541191742579629905,,26895,,1541191742,579480990,'',0.375
1541191742599618196,,26896,,1541191742,599430539,'',0.125
1541191742619558598,,26897,,1541191742,619363750,'',0.0
1541191742639483041,,26898,,1541191742,639401318,'',0.0
1541191742659489042,,26899,,1541191742,659375080,'',0.125
1541191742679523575,,26900,,1541191742,679408075,'',-0.125
1541191742699551738,,26901,,1541191742,699398479,'',-0.1875
1541191742719071272,,26902,,1541191742,718891257,'',-0.125
1541191742739580488,,26903,,1541191742,739427262,'',0.0
1541191742758692317,,26904,,1541191742,758595238,'',0.0
1541191742779646298,,26905,,1541191742,779523008,'',0.0
1541191742798716047,,26906,,1541191742,798587308,'',0.25
1541191742819080735,,26907,,1541191742,818926976,'',0.0625
1541191742838783762,,26908,,1541191742,838568864,'',0.4375
1541191742859496988,,26909,,1541191742,859377111,'',0.125
1541191742879512982,,26910,,1541191742,879382640,'',0.1875
1541191742899544979,,26911,,1541191742,899376865,'',0.3125
1541191742919577529,,26912,,1541191742,919413206,'',-0.1875
1541191742939528777,,26913,,1541191742,939357113,'',0.25
1541191742959569537,,26914,,1541191742,959426294,'',0.125
1541191742979538756,,26915,,1541191742,979428359,'',0.0
1541191742999598158,,26916,,1541191742,999416999,'',0.0
1541191743019243457,,26917,,1541191743,19092806,'',0.125
1541191743038605601,,26918,,1541191743,38497593,'',0.0625
1541191743059534140,,26919,,1541191743,59415339,'',-0.0625
1541191743079510280,,26920,,1541191743,79395149,'',-0.0625
1541191743099559079,,26921,,1541191743,99386859,'',-0.25
1541191743119179794,,26922,,1541191743,119009673,'',0.0
1541191743139628029,,26923,,1541191743,139446575,'',-0.125
1541191743158617875,,26924,,1541191743,158469940,'',0.1875
1541191743179548189,,26925,,1541191743,179400948,'',0.0
1541191743198634182,,26926,,1541191743,198468553,'',0.1875
1541191743219099648,,26927,,1541191743,218800736,'',-0.3125
1541191743238541628,,26928,,1541191743,238423857,'',-0.125
1541191743259500102,,26929,,1541191743,259381653,'',-0.1875
1541191743279521661,,26930,,1541191743,279400311,'',-0.3125
1541191743299541636,,26931,,1541191743,299401111,'',-0.375
1541191743319210023,,26932,,1541191743,318979474,'',-0.5625
1541191743338533087,,26933,,1541191743,338390331,'',-0.25
1541191743358490442,,26934,,1541191743,358381244,'',-0.5625
1541191743379625325,,26935,,1541191743,379455111,'',-0.5625
1541191743398489440,,26936,,1541191743,398378676,'',-0.5625
1541191743419360541,,26937,,1541191743,419142069,'',-0.5
1541191743439122764,,26938,,1541191743,438981115,'',-0.5
1541191743458522038,,26939,,1541191743,458414489,'',-0.375
1541191743478781873,,26940,,1541191743,478519309,'',-0.3125
1541191743498630387,,26941,,1541191743,498480130,'',-0.3125
1541191743518626006,,26942,,1541191743,518437862,'',-0.3125
1541191743538722680,,26943,,1541191743,538578516,'',-0.3125
1541191743558600961,,26944,,1541191743,558487632,'',-0.25
1541191743579613004,,26945,,1541191743,579451863,'',-0.25
1541191743598563344,,26946,,1541191743,598433048,'',-0.3125
1541191743619233335,,26947,,1541191743,619044137,'',-0.25
1541191743638592899,,26948,,1541191743,638417071,'',-0.0625
1541191743659547163,,26949,,1541191743,659422943,'',0.0
1541191743678621134,,26950,,1541191743,678437309,'',-0.125
1541191743698594810,,26951,,1541191743,698454785,'',-0.0625
1541191743719088450,,26952,,1541191743,718939986,'',-0.125
1541191743738536527,,26953,,1541191743,738410275,'',-0.0625
1541191743758579619,,26954,,1541191743,758410419,'',0.0
1541191743778623141,,26955,,1541191743,778487825,'',0.0
1541191743798824649,,26956,,1541191743,798620120,'',-0.125
1541191743818589572,,26957,,1541191743,818414830,'',-0.1875
1541191743838675369,,26958,,1541191743,838508624,'',-0.375
1541191743858662127,,26959,,1541191743,858480417,'',-0.3125
1541191743878593280,,26960,,1541191743,878404098,'',-0.25
1541191743898712216,,26961,,1541191743,898522895,'',-0.25
1541191743919412388,,26962,,1541191743,919186481,'',-0.4375
1541191743938697755,,26963,,1541191743,938462251,'',-0.3125
1541191743958594667,,26964,,1541191743,958443859,'',-0.3125
1541191743978985478,,26965,,1541191743,978827852,'',-0.3125
1541191743998602187,,26966,,1541191743,998467416,'',-0.3125
1541191744019140235,,26967,,1541191744,18962020,'',-0.1875
1541191744038700299,,26968,,1541191744,38510986,'',0.0
1541191744058634197,,26969,,1541191744,58402888,'',0.0
1541191744078580349,,26970,,1541191744,78456627,'',0.3125
1541191744098672137,,26971,,1541191744,98503450,'',0.4375
1541191744118743473,,26972,,1541191744,118463639,'',0.5625
1541191744138642441,,26973,,1541191744,138518194,'',0.5
1541191744158633005,,26974,,1541191744,158442556,'',0.4375
1541191744178626800,,26975,,1541191744,178433087,'',0.375
1541191744198638510,,26976,,1541191744,198434264,'',0.1875
1541191744219296518,,26977,,1541191744,219017076,'',0.1875
1541191744238668964,,26978,,1541191744,238512775,'',0.125
1541191744258652973,,26979,,1541191744,258503358,'',-0.3125
1541191744278657319,,26980,,1541191744,278479077,'',-0.0625
1541191744298626932,,26981,,1541191744,298434419,'',-0.1875
1541191744319308169,,26982,,1541191744,319126828,'',-0.125
1541191744338734631,,26983,,1541191744,338543266,'',-0.125
1541191744358621285,,26984,,1541191744,358450873,'',-0.0625
1541191744378702647,,26985,,1541191744,378497643,'',0.0
1541191744398725975,,26986,,1541191744,398583702,'',0.125
1541191744418664029,,26987,,1541191744,418447773,'',0.25
1541191744439046423,,26988,,1541191744,438870450,'',0.3125
1541191744458259320,,26989,,1541191744,458045271,'',0.5
1541191744478689593,,26990,,1541191744,478483341,'',0.375
1541191744498673011,,26991,,1541191744,498506309,'',0.375
1541191744518665933,,26992,,1541191744,518452328,'',0.0
1541191744538595819,,26993,,1541191744,538440864,'',0.125
1541191744558605059,,26994,,1541191744,558474891,'',0.0625
1541191744578753830,,26995,,1541191744,578601483,'',0.0
1541191744598689242,,26996,,1541191744,598490880,'',0.125
1541191744619137131,,26997,,1541191744,618954462,'',0.0
1541191744638694611,,26998,,1541191744,638543313,'',0.1875
1541191744658597289,,26999,,1541191744,658486923,'',0.4375
1541191744678846012,,27000,,1541191744,678690645,'',0.4375
1541191744698723146,,27001,,1541191744,698576839,'',0.5
1541191744718567790,,27002,,1541191744,718414439,'',0.5
1541191744738610217,,27003,,1541191744,738492534,'',0.5625
1541191744758685384,,27004,,1541191744,758500172,'',0.5
1541191744778570030,,27005,,1541191744,778431186,'',0.375
1541191744798700848,,27006,,1541191744,798487333,'',0.1875
1541191744818072245,,27007,,1541191744,817910216,'',0.1875
1541191744838613483,,27008,,1541191744,838479164,'',0.0
1541191744858706061,,27009,,1541191744,858506358,'',-0.25
1541191744878642288,,27010,,1541191744,878499397,'',-0.3125
1541191744898707092,,27011,,1541191744,898537208,'',-0.375
1541191744918098430,,27012,,1541191744,917896663,'',-0.625
1541191744938670455,,27013,,1541191744,938543911,'',-0.5
1541191744958590746,,27014,,1541191744,958464070,'',-0.5
1541191744978633662,,27015,,1541191744,978505941,'',-0.5
1541191744998661451,,27016,,1541191744,998515324,'',-0.5625
1541191745018696078,,27017,,1541191745,18457363,'',-0.5
1541191745038780641,,27018,,1541191745,38628232,'',-0.4375
1541191745058691400,,27019,,1541191745,58586023,'',-0.5
1541191745078639846,,27020,,1541191745,78520251,'',-0.5625
1541191745098774833,,27021,,1541191745,98627038,'',-0.375
1541191745118047309,,27022,,1541191745,117836107,'',-0.3125
1541191745138631960,,27023,,1541191745,138488721,'',-0.375
1541191745158644824,,27024,,1541191745,158479631,'',-0.4375
1541191745178777750,,27025,,1541191745,178589147,'',-0.3125
1541191745198626008,,27026,,1541191745,198482366,'',-0.25
1541191745217978258,,27027,,1541191745,217804494,'',-0.125
1541191745238757248,,27028,,1541191745,238599092,'',-0.375
1541191745258624190,,27029,,1541191745,258474710,'',-0.3125
1541191745278778675,,27030,,1541191745,278615072,'',0.0
1541191745298715644,,27031,,1541191745,298555073,'',-0.1875
1541191745318618764,,27032,,1541191745,318450212,'',-0.3125
1541191745338788409,,27033,,1541191745,338599458,'',-0.25
1541191745358831622,,27034,,1541191745,358698532,'',-0.25
1541191745378644869,,27035,,1541191745,378495031,'',-0.4375
1541191745398866261,,27036,,1541191745,398571464,'',-0.5
1541191745417902601,,27037,,1541191745,417737436,'',-0.5
1541191745438632641,,27038,,1541191745,438485048,'',-0.4375
1541191745457952465,,27039,,1541191745,457729853,'',-0.5625
1541191745478753933,,27040,,1541191745,478596019,'',-0.625
1541191745498968004,,27041,,1541191745,498781023,'',-0.5
1541191745518612723,,27042,,1541191745,518466747,'',-0.375
1541191745538693918,,27043,,1541191745,538549575,'',-0.5625
1541191745558628014,,27044,,1541191745,558494002,'',-0.5625
1541191745578635837,,27045,,1541191745,578505250,'',-0.5625
1541191745598725257,,27046,,1541191745,598572262,'',-0.5625
1541191745618732376,,27047,,1541191745,618472117,'',-0.6875
1541191745638706115,,27048,,1541191745,638571136,'',-0.6875
1541191745658804674,,27049,,1541191745,658638331,'',-0.625
1541191745678637255,,27050,,1541191745,678507544,'',-0.6875
1541191745698733627,,27051,,1541191745,698610010,'',-0.8125
1541191745717799317,,27052,,1541191745,717593575,'',-0.875
1541191745738569561,,27053,,1541191745,738459742,'',-0.625
1541191745758724565,,27054,,1541191745,758593169,'',-0.8125
1541191745778831260,,27055,,1541191745,778602991,'',-0.8125
1541191745798487119,,27056,,1541191745,798357640,'',-0.9375
1541191745817842480,,27057,,1541191745,817583792,'',-1.0
1541191745837752352,,27058,,1541191745,837576029,'',-0.9375
1541191745858604779,,27059,,1541191745,858469782,'',-0.875
1541191745877822204,,27060,,1541191745,877549766,'',-0.875
1541191745897767457,,27061,,1541191745,897575792,'',-0.875
1541191745918610404,,27062,,1541191745,918458769,'',-0.875
1541191745938652744,,27063,,1541191745,938483534,'',-0.8125
1541191745957698158,,27064,,1541191745,957519995,'',-0.8125
1541191745978704676,,27065,,1541191745,978505365,'',-0.75
1541191745998698590,,27066,,1541191745,998527624,'',-0.8125
1541191746017645611,,27067,,1541191746,17511852,'',-0.875
1541191746038625766,,27068,,1541191746,38466867,'',-0.8125
1541191746057638614,,27069,,1541191746,57513534,'',-0.8125
1541191746077795993,,27070,,1541191746,77526889,'',-0.6875
1541191746098654570,,27071,,1541191746,98524773,'',-0.625
1541191746117728769,,27072,,1541191746,117521465,'',-0.625
1541191746137671408,,27073,,1541191746,137486958,'',-0.5
1541191746158581649,,27074,,1541191746,158481756,'',-0.1875
1541191746177705055,,27075,,1541191746,177487343,'',-0.3125
1541191746197782472,,27076,,1541191746,197522330,'',-0.5
1541191746218627821,,27077,,1541191746,218465512,'',-0.25
1541191746237705445,,27078,,1541191746,237489129,'',0.0
1541191746257660583,,27079,,1541191746,257419409,'',0.0
1541191746278645798,,27080,,1541191746,278497025,'',0.0625
1541191746297677029,,27081,,1541191746,297484446,'',0.125
1541191746317768668,,27082,,1541191746,317529537,'',0.4375
1541191746338665044,,27083,,1541191746,338529624,'',0.25
1541191746357632485,,27084,,1541191746,357399314,'',0.25
1541191746377647096,,27085,,1541191746,377421160,'',0.4375
1541191746397584350,,27086,,1541191746,397480062,'',0.6875
1541191746417766153,,27087,,1541191746,417497430,'',0.3125
1541191746437633655,,27088,,1541191746,437514006,'',0.4375
1541191746457785444,,27089,,1541191746,457515531,'',0.625
1541191746477658808,,27090,,1541191746,477358959,'',0.8125
1541191746497607512,,27091,,1541191746,497380765,'',0.5
1541191746518034399,,27092,,1541191746,517519203,'',0.5625
1541191746537511240,,27093,,1541191746,537361113,'',0.75
1541191746557651871,,27094,,1541191746,557372503,'',0.8125
1541191746577678059,,27095,,1541191746,577500560,'',0.75
1541191746597526019,,27096,,1541191746,597329311,'',0.625
1541191746617707975,,27097,,1541191746,617546095,'',0.5625
1541191746637580421,,27098,,1541191746,637493619,'',0.8125
1541191746657622324,,27099,,1541191746,657333957,'',0.75
1541191746677652575,,27100,,1541191746,677286346,'',0.6875
1541191746697791345,,27101,,1541191746,697541542,'',0.6875
1541191746717841010,,27102,,1541191746,717500011,'',0.5
1541191746737465711,,27103,,1541191746,737294906,'',0.375
1541191746757591539,,27104,,1541191746,757481029,'',0.375
1541191746777546219,,27105,,1541191746,777307359,'',0.5
1541191746797424081,,27106,,1541191746,797306647,'',0.625
1541191746817610375,,27107,,1541191746,817482521,'',0.5
1541191746837488178,,27108,,1541191746,837286727,'',0.3125
1541191746857465941,,27109,,1541191746,857246894,'',0.1875
1541191746877618389,,27110,,1541191746,877493551,'',0.0
1541191746897489114,,27111,,1541191746,897253114,'',0.0
1541191746917752820,,27112,,1541191746,917512912,'',-0.125
1541191746937660282,,27113,,1541191746,937522017,'',-0.1875
1541191746957386307,,27114,,1541191746,957215428,'',-0.125
1541191746977422414,,27115,,1541191746,977240170,'',-0.125
1541191746997600694,,27116,,1541191746,997466362,'',-0.1875
1541191747017721440,,27117,,1541191747,17557961,'',-0.125
1541191747037448103,,27118,,1541191747,37226059,'',-0.0625
1541191747057949415,,27119,,1541191747,57822367,'',0.0
1541191747077316812,,27120,,1541191747,77167654,'',-0.0625
1541191747097365743,,27121,,1541191747,97153958,'',0.0
1541191747117659355,,27122,,1541191747,117512876,'',0.0625
1541191747137331271,,27123,,1541191747,137164897,'',0.1875
1541191747157401771,,27124,,1541191747,157174527,'',0.0
1541191747177678054,,27125,,1541191747,177538549,'',0.0
1541191747197385935,,27126,,1541191747,197148282,'',0.0
1541191747217641891,,27127,,1541191747,217514665,'',0.0
1541191747237638243,,27128,,1541191747,237520085,'',-0.125
1541191747257356971,,27129,,1541191747,257124035,'',-0.25
1541191747277306144,,27130,,1541191747,277099496,'',-0.1875
1541191747297608755,,27131,,1541191747,297497530,'',-0.125
1541191747317677342,,27132,,1541191747,317522120,'',-0.0625
1541191747337325623,,27133,,1541191747,337175721,'',0.0
1541191747357743778,,27134,,1541191747,357546561,'',0.0
1541191747377284775,,27135,,1541191747,377082016,'',0.0
1541191747397251050,,27136,,1541191747,397070255,'',0.0
1541191747417729597,,27137,,1541191747,417584222,'',0.0625
1541191747437495317,,27138,,1541191747,437374170,'',0.125
1541191747457256305,,27139,,1541191747,457030557,'',0.1875
1541191747477700328,,27140,,1541191747,477495117,'',0.125
1541191747497482921,,27141,,1541191747,497098535,'',0.0
1541191747517673558,,27142,,1541191747,517511194,'',0.0
1541191747537598188,,27143,,1541191747,537491239,'',0.0
1541191747557238965,,27144,,1541191747,557032006,'',0.0
1541191747577287870,,27145,,1541191747,577043234,'',0.0
1541191747597605596,,27146,,1541191747,597518021,'',0.0
1541191747617701819,,27147,,1541191747,617538300,'',0.0
1541191747637186192,,27148,,1541191747,636968771,'',0.0
1541191747657653917,,27149,,1541191747,657528074,'',-0.0625
1541191747677161498,,27150,,1541191747,676976391,'',-0.125
1541191747697135148,,27151,,1541191747,696987507,'',-0.1875
1541191747717687243,,27152,,1541191747,717566365,'',-0.1875
1541191747737251661,,27153,,1541191747,736999671,'',-0.25
1541191747757276661,,27154,,1541191747,756979296,'',-0.3125
1541191747777691290,,27155,,1541191747,777538583,'',-0.25
1541191747797090331,,27156,,1541191747,796936656,'',-0.25
1541191747817724628,,27157,,1541191747,817551600,'',-0.25
1541191747837666512,,27158,,1541191747,837522383,'',-0.25
1541191747857079734,,27159,,1541191747,856894735,'',-0.1875
1541191747877104939,,27160,,1541191747,876946663,'',-0.25
1541191747897648605,,27161,,1541191747,897505090,'',-0.1875
1541191747917790533,,27162,,1541191747,917574315,'',-0.1875
1541191747937041077,,27163,,1541191747,936900278,'',-0.125
1541191747957712734,,27164,,1541191747,957537203,'',-0.25
1541191747977061698,,27165,,1541191747,976884983,'',-0.1875
1541191747997039879,,27166,,1541191747,996870859,'',-0.375
1541191748017712570,,27167,,1541191748,17532621,'',-0.375
1541191748036991729,,27168,,1541191748,36855411,'',-0.375
1541191748057149076,,27169,,1541191748,56895919,'',-0.4375
1541191748077688164,,27170,,1541191748,77528111,'',-0.4375
1541191748097068898,,27171,,1541191748,96894660,'',-0.3125
1541191748117760964,,27172,,1541191748,117566098,'',-0.3125
1541191748137748671,,27173,,1541191748,137566469,'',-0.3125
1541191748157022301,,27174,,1541191748,156810433,'',-0.25
1541191748176964618,,27175,,1541191748,176823981,'',-0.25
1541191748197716290,,27176,,1541191748,197565260,'',-0.25
1541191748217943101,,27177,,1541191748,217571419,'',-0.25
1541191748236978251,,27178,,1541191748,236776507,'',-0.25
1541191748257657194,,27179,,1541191748,257525785,'',-0.25
1541191748277043318,,27180,,1541191748,276802103,'',-0.3125
1541191748297188900,,27181,,1541191748,296812761,'',-0.1875
1541191748317773510,,27182,,1541191748,317558141,'',-0.25
1541191748336973559,,27183,,1541191748,336769880,'',-0.125
1541191748356958885,,27184,,1541191748,356775715,'',-0.125
1541191748377709085,,27185,,1541191748,377538877,'',-0.0625
1541191748396885213,,27186,,1541191748,396753474,'',-0.0625
1541191748417778718,,27187,,1541191748,417569296,'',-0.0625
1541191748437368927,,27188,,1541191748,437171886,'',-0.0625
1541191748456957848,,27189,,1541191748,456771366,'',-0.0625
1541191748476962787,,27190,,1541191748,476732592,'',-0.125
1541191748497678936,,27191,,1541191748,497539027,'',-0.125
1541191748517745244,,27192,,1541191748,517545048,'',-0.125
1541191748537032233,,27193,,1541191748,536731073,'',-0.0625
1541191748557707549,,27194,,1541191748,557564040,'',-0.0625
1541191748576856295,,27195,,1541191748,576693075,'',-0.125
1541191748596874844,,27196,,1541191748,596667451,'',-0.125
1541191748617687151,,27197,,1541191748,617563471,'',-0.125
1541191748636875182,,27198,,1541191748,636671872,'',-0.1875
1541191748656830250,,27199,,1541191748,656648682,'',-0.25
1541191748677685136,,27200,,1541191748,677526832,'',-0.3125
1541191748696923071,,27201,,1541191748,696669693,'',-0.3125
1541191748717732875,,27202,,1541191748,717561381,'',-0.3125
1541191748737740647,,27203,,1541191748,737583945,'',-0.3125
1541191748756868954,,27204,,1541191748,756623244,'',-0.25
1541191748776807733,,27205,,1541191748,776666157,'',-0.1875
1541191748797735818,,27206,,1541191748,797543324,'',-0.1875
1541191748817823568,,27207,,1541191748,817613056,'',-0.1875
1541191748836823085,,27208,,1541191748,836630946,'',-0.1875
1541191748857902899,,27209,,1541191748,857562793,'',-0.25
1541191748876808369,,27210,,1541191748,876609254,'',-0.25
1541191748896827708,,27211,,1541191748,896637397,'',-0.25
1541191748917882617,,27212,,1541191748,917552992,'',-0.1875
1541191748936761120,,27213,,1541191748,936570345,'',-0.1875
1541191748956818410,,27214,,1541191748,956576702,'',-0.1875
1541191748977737233,,27215,,1541191748,977541872,'',-0.125
1541191748996959090,,27216,,1541191748,996601263,'',-0.125
1541191749016906417,,27217,,1541191749,16559598,'',-0.125
1541191749036715690,,27218,,1541191749,36566629,'',-0.125
1541191749056738320,,27219,,1541191749,56544005,'',0.0
1541191749076818625,,27220,,1541191749,76532516,'',0.0
1541191749096898664,,27221,,1541191749,96606551,'',0.0625
1541191749116735115,,27222,,1541191749,116518535,'',0.125
1541191749136792758,,27223,,1541191749,136520745,'',0.0625
1541191749156730714,,27224,,1541191749,156504100,'',0.0
1541191749176842090,,27225,,1541191749,176526263,'',-0.0625
1541191749196713027,,27226,,1541191749,196503349,'',-0.125
1541191749216599760,,27227,,1541191749,216467698,'',-0.1875
1541191749236803166,,27228,,1541191749,236516470,'',-0.25
1541191749256721447,,27229,,1541191749,256515833,'',-0.25
1541191749276688412,,27230,,1541191749,276471770,'',-0.375
1541191749296654721,,27231,,1541191749,296481825,'',-0.375
1541191749316648214,,27232,,1541191749,316421939,'',-0.25
1541191749336710454,,27233,,1541191749,336449549,'',-0.125
1541191749356604755,,27234,,1541191749,356420249,'',-0.0625
1541191749376619325,,27235,,1541191749,376419332,'',-0.125
1541191749396601658,,27236,,1541191749,396417363,'',-0.125
1541191749416641566,,27237,,1541191749,416420293,'',-0.125
1541191749437177839,,27238,,1541191749,437050972,'',0.0
1541191749456591006,,27239,,1541191749,456406016,'',0.0
1541191749476568339,,27240,,1541191749,476387847,'',0.0
1541191749496738210,,27241,,1541191749,496371215,'',0.0
1541191749516481214,,27242,,1541191749,516341522,'',0.0
1541191749536706181,,27243,,1541191749,536386831,'',0.0
1541191749556547680,,27244,,1541191749,556367199,'',0.0625
1541191749576531648,,27245,,1541191749,576368988,'',-0.0625
1541191749596590366,,27246,,1541191749,596370810,'',-0.5
1541191749616529619,,27247,,1541191749,616350680,'',-0.625
1541191749636462969,,27248,,1541191749,636321547,'',-0.8125
1541191749656621590,,27249,,1541191749,656371043,'',-0.75
1541191749676522219,,27250,,1541191749,676309598,'',-0.625
1541191749696580675,,27251,,1541191749,696372141,'',-0.5
1541191749716630189,,27252,,1541191749,716338277,'',-0.3125
1541191749736458570,,27253,,1541191749,736314467,'',-0.1875
1541191749756573626,,27254,,1541191749,756289421,'',-0.125
1541191749776437878,,27255,,1541191749,776271233,'',-0.0625
1541191749796623923,,27256,,1541191749,796305780,'',0.0
1541191749816561074,,27257,,1541191749,816297617,'',0.0625
1541191749836460937,,27258,,1541191749,836308224,'',0.125
1541191749856467882,,27259,,1541191749,856279500,'',0.1875
1541191749876626947,,27260,,1541191749,876259391,'',0.1875
1541191749896481065,,27261,,1541191749,896282779,'',0.1875
1541191749916452106,,27262,,1541191749,916247445,'',0.1875
1541191749936397310,,27263,,1541191749,936266095,'',0.125
1541191749956443064,,27264,,1541191749,956251171,'',0.125
1541191749976618822,,27265,,1541191749,976256642,'',0.1875
1541191749996442575,,27266,,1541191749,996234168,'',0.1875
1541191750016444345,,27267,,1541191750,16238310,'',0.25
1541191750036484611,,27268,,1541191750,36212478,'',0.25
1541191750056446437,,27269,,1541191750,56208937,'',0.25
1541191750076475293,,27270,,1541191750,76197048,'',0.25
1541191750096460811,,27271,,1541191750,96254993,'',0.25
1541191750116343318,,27272,,1541191750,116149333,'',0.25
1541191750136415111,,27273,,1541191750,136198164,'',0.3125
1541191750156364819,,27274,,1541191750,156170119,'',0.3125
1541191750176264890,,27275,,1541191750,176138774,'',0.3125
1541191750196339457,,27276,,1541191750,196133538,'',0.3125
1541191750216337136,,27277,,1541191750,216183223,'',0.25
1541191750236380066,,27278,,1541191750,236166081,'',0.25
1541191750256379112,,27279,,1541191750,256160847,'',0.25
1541191750276268236,,27280,,1541191750,276133686,'',0.25
1541191750296300983,,27281,,1541191750,296129353,'',0.25
1541191750316303189,,27282,,1541191750,316094505,'',0.1875
1541191750336314904,,27283,,1541191750,336119861,'',0.1875
1541191750356316483,,27284,,1541191750,356101788,'',0.25
1541191750376260646,,27285,,1541191750,376106113,'',0.25
1541191750396315059,,27286,,1541191750,396092976,'',0.3125
1541191750416341014,,27287,,1541191750,416120288,'',0.375
1541191750436945725,,27288,,1541191750,436848678,'',0.4375
1541191750456370195,,27289,,1541191750,456088439,'',0.5
1541191750476150177,,27290,,1541191750,476039594,'',0.5625
1541191750496228569,,27291,,1541191750,496068073,'',0.625
1541191750516306763,,27292,,1541191750,516060632,'',0.6875
1541191750536169563,,27293,,1541191750,536070958,'',0.75
1541191750556224248,,27294,,1541191750,556047031,'',0.75
1541191750576149957,,27295,,1541191750,576043258,'',0.75
1541191750596234323,,27296,,1541191750,596047778,'',0.75
1541191750616315664,,27297,,1541191750,616032311,'',0.75
1541191750636183036,,27298,,1541191750,636041350,'',0.875
1541191750656274236,,27299,,1541191750,656057010,'',1.0
1541191750676260627,,27300,,1541191750,676004147,'',1.0
1541191750696212712,,27301,,1541191750,696021811,'',1.0625
1541191750716306507,,27302,,1541191750,716029100,'',1.0625
1541191750736132920,,27303,,1541191750,735981107,'',1.0625
1541191750756207650,,27304,,1541191750,756035274,'',1.0625
1541191750776181937,,27305,,1541191750,775972253,'',1.0625
1541191750796139855,,27306,,1541191750,795962199,'',1.0625
1541191750816240454,,27307,,1541191750,816010015,'',1.0
1541191750836185310,,27308,,1541191750,835963969,'',1.0
1541191750856177219,,27309,,1541191750,856007366,'',1.0625
1541191750876087834,,27310,,1541191750,875963291,'',1.0625
1541191750896174631,,27311,,1541191750,896002055,'',1.0
1541191750916128333,,27312,,1541191750,915918672,'',0.9375
1541191750936274293,,27313,,1541191750,935991214,'',0.8125
1541191750956081811,,27314,,1541191750,955911569,'',0.75
1541191750976031974,,27315,,1541191750,975884898,'',0.75
1541191750996069747,,27316,,1541191750,995892893,'',0.75
1541191751016097041,,27317,,1541191751,15912348,'',0.6875
1541191751036104874,,27318,,1541191751,35869074,'',0.625
1541191751056101569,,27319,,1541191751,55921323,'',0.625
1541191751076018798,,27320,,1541191751,75857687,'',0.6875
