DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 3:30:55.73PM
SATURATION_PRESSURE 96.1635 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 145705 (Raw Sum) 1688 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 3719
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

799, 79.77, 11/2/2018 3:32:15.5PM, 24.07, 28.03, 160231
800, 79.87, 11/2/2018 3:32:15.6PM, 24.03, 27.93, 160154
801, 79.97, 11/2/2018 3:32:15.7PM, 23.99, 27.85, 159279
802, 80.07, 11/2/2018 3:32:15.8PM, 24.00, 27.90, 159066
803, 80.17, 11/2/2018 3:32:15.9PM, 23.98, 27.86, 160590
804, 80.27, 11/2/2018 3:32:16PM, 23.98, 27.85, 160690
805, 80.37, 11/2/2018 3:32:16.1PM, 23.96, 27.83, 161180
806, 80.47, 11/2/2018 3:32:16.2PM, 24.00, 27.88, 163209
807, 80.57, 11/2/2018 3:32:16.3PM, 24.00, 27.76, 161907
808, 80.67, 11/2/2018 3:32:16.4PM, 23.96, 27.69, 156590
809, 80.77, 11/2/2018 3:32:16.5PM, 23.99, 27.92, 157455
810, 80.87, 11/2/2018 3:32:16.6PM, 23.95, 27.97, 159050
811, 80.97, 11/2/2018 3:32:16.7PM, 23.95, 27.80, 160610
812, 81.07, 11/2/2018 3:32:16.8PM, 23.95, 27.49, 158723
813, 81.17, 11/2/2018 3:32:16.9PM, 23.94, 27.44, 157692
814, 81.27, 11/2/2018 3:32:17PM, 23.88, 27.95, 155700
815, 81.37, 11/2/2018 3:32:17.1PM, 23.95, 28.47, 159514
816, 81.47, 11/2/2018 3:32:17.2PM, 23.93, 28.12, 156010
817, 81.57, 11/2/2018 3:32:17.3PM, 23.98, 27.05, 151615
818, 81.67, 11/2/2018 3:32:17.4PM, 23.97, 26.91, 154449
819, 81.77, 11/2/2018 3:32:17.5PM, 23.87, 27.78, 153570
820, 81.87, 11/2/2018 3:32:17.6PM, 23.91, 28.39, 156337
821, 81.97, 11/2/2018 3:32:17.7PM, 23.89, 28.29, 156161
822, 82.07, 11/2/2018 3:32:17.8PM, 23.80, 27.64, 157031
823, 82.17, 11/2/2018 3:32:17.9PM, 23.86, 27.36, 159179
824, 82.27, 11/2/2018 3:32:18PM, 23.80, 27.54, 156933
825, 82.37, 11/2/2018 3:32:18.1PM, 23.85, 27.75, 160410
826, 82.47, 11/2/2018 3:32:18.2PM, 23.87, 27.61, 160119
827, 82.57, 11/2/2018 3:32:18.3PM, 23.85, 27.51, 160009
828, 82.67, 11/2/2018 3:32:18.4PM, 23.84, 27.64, 164837
829, 82.77, 11/2/2018 3:32:18.5PM, 23.85, 27.61, 163706
830, 82.87, 11/2/2018 3:32:18.6PM, 23.87, 27.74, 161137
831, 82.97, 11/2/2018 3:32:18.7PM, 23.92, 28.06, 159349
832, 83.07, 11/2/2018 3:32:18.8PM, 23.83, 27.82, 158009
833, 83.17, 11/2/2018 3:32:18.9PM, 23.81, 27.64, 162731
834, 83.27, 11/2/2018 3:32:19PM, 23.83, 27.71, 165051
835, 83.37, 11/2/2018 3:32:19.1PM, 23.84, 27.83, 166610
836, 83.47, 11/2/2018 3:32:19.2PM, 23.84, 27.66, 164535
837, 83.57, 11/2/2018 3:32:19.3PM, 23.79, 27.55, 155814
838, 83.67, 11/2/2018 3:32:19.4PM, 23.85, 28.18, 155059
839, 83.77, 11/2/2018 3:32:19.5PM, 23.79, 28.48, 151836
840, 83.87, 11/2/2018 3:32:19.6PM, 23.84, 28.17, 161415
841, 83.97, 11/2/2018 3:32:19.7PM, 23.82, 27.91, 162637
842, 84.06, 11/2/2018 3:32:19.8PM, 23.81, 28.02, 164204
843, 84.16, 11/2/2018 3:32:19.9PM, 23.82, 28.01, 163104
844, 84.26, 11/2/2018 3:32:20PM, 23.84, 28.09, 161808
845, 84.36, 11/2/2018 3:32:20.1PM, 23.87, 28.02, 164416
846, 84.46, 11/2/2018 3:32:20.2PM, 23.87, 27.98, 163639
847, 84.56, 11/2/2018 3:32:20.3PM, 23.88, 27.88, 162595
848, 84.66, 11/2/2018 3:32:20.4PM, 23.85, 27.94, 164998
849, 84.76, 11/2/2018 3:32:20.5PM, 23.82, 28.05, 166973
850, 84.86, 11/2/2018 3:32:20.6PM, 24.01, 28.51, 160308
851, 84.96, 11/2/2018 3:32:20.7PM, 24.00, 28.62, 152090
852, 85.06, 11/2/2018 3:32:20.8PM, 23.97, 28.38, 156770
853, 85.16, 11/2/2018 3:32:20.9PM, 23.91, 28.03, 158347
854, 85.26, 11/2/2018 3:32:21PM, 23.93, 28.14, 161453
855, 85.36, 11/2/2018 3:32:21.1PM, 23.95, 28.29, 160903
856, 85.46, 11/2/2018 3:32:21.2PM, 23.96, 28.36, 160371
857, 85.56, 11/2/2018 3:32:21.3PM, 23.99, 28.37, 158438
858, 85.66, 11/2/2018 3:32:21.4PM, 23.97, 28.26, 159084
859, 85.76, 11/2/2018 3:32:21.5PM, 23.98, 28.14, 160684
860, 85.86, 11/2/2018 3:32:21.6PM, 24.05, 28.08, 157766
861, 85.96, 11/2/2018 3:32:21.7PM, 23.94, 28.28, 161413
862, 86.06, 11/2/2018 3:32:21.8PM, 23.95, 28.41, 162884
863, 86.16, 11/2/2018 3:32:21.9PM, 23.98, 28.27, 161834
864, 86.26, 11/2/2018 3:32:22PM, 24.04, 28.21, 160333
865, 86.36, 11/2/2018 3:32:22.1PM, 24.03, 28.30, 161165
866, 86.46, 11/2/2018 3:32:22.2PM, 24.08, 28.40, 162070
867, 86.56, 11/2/2018 3:32:22.3PM, 24.12, 28.43, 161122
868, 86.66, 11/2/2018 3:32:22.4PM, 23.93, 28.39, 160237
869, 86.76, 11/2/2018 3:32:22.5PM, 24.09, 28.17, 158027
870, 86.86, 11/2/2018 3:32:22.6PM, 24.10, 28.04, 157644
871, 86.96, 11/2/2018 3:32:22.7PM, 24.14, 27.92, 158842
872, 87.06, 11/2/2018 3:32:22.8PM, 24.06, 27.97, 158474
873, 87.16, 11/2/2018 3:32:22.9PM, 24.12, 28.18, 157566
874, 87.26, 11/2/2018 3:32:23PM, 24.15, 28.19, 154601
875, 87.36, 11/2/2018 3:32:23.1PM, 24.15, 28.20, 154695
876, 87.46, 11/2/2018 3:32:23.2PM, 24.17, 28.28, 152247
877, 87.56, 11/2/2018 3:32:23.3PM, 24.20, 28.38, 151116
878, 87.66, 11/2/2018 3:32:23.4PM, 24.20, 28.46, 151743
879, 87.76, 11/2/2018 3:32:23.5PM, 24.19, 28.50, 152746
880, 87.86, 11/2/2018 3:32:23.6PM, 24.15, 28.41, 153695
881, 87.96, 11/2/2018 3:32:23.7PM, 24.15, 28.38, 153034
882, 88.06, 11/2/2018 3:32:23.8PM, 24.16, 28.46, 151446
883, 88.16, 11/2/2018 3:32:23.9PM, 24.19, 28.66, 150575
884, 88.26, 11/2/2018 3:32:24PM, 24.21, 29.02, 145890
885, 88.36, 11/2/2018 3:32:24.1PM, 24.24, 29.21, 143257
886, 88.46, 11/2/2018 3:32:24.2PM, 24.26, 29.43, 142659
887, 88.56, 11/2/2018 3:32:24.3PM, 24.24, 29.48, 144665
888, 88.66, 11/2/2018 3:32:24.4PM, 24.21, 29.48, 147165
889, 88.76, 11/2/2018 3:32:24.5PM, 24.20, 29.72, 149846
890, 88.86, 11/2/2018 3:32:24.6PM, 24.19, 29.69, 142695
891, 88.96, 11/2/2018 3:32:24.7PM, 24.12, 29.50, 139779
892, 89.06, 11/2/2018 3:32:24.8PM, 24.17, 29.82, 143674
893, 89.16, 11/2/2018 3:32:24.9PM, 24.15, 30.33, 138189
894, 89.26, 11/2/2018 3:32:25PM, 24.17, 30.45, 138898
895, 89.36, 11/2/2018 3:32:25.1PM, 24.13, 30.61, 140473
896, 89.46, 11/2/2018 3:32:25.2PM, 24.23, 31.04, 137834
897, 89.56, 11/2/2018 3:32:25.3PM, 24.19, 31.01, 136206
898, 89.66, 11/2/2018 3:32:25.4PM, 24.15, 30.73, 139942
899, 89.76, 11/2/2018 3:32:25.5PM, 24.20, 30.42, 141785
900, 89.86, 11/2/2018 3:32:25.6PM, 24.19, 30.60, 138530
901, 89.96, 11/2/2018 3:32:25.7PM, 24.15, 31.08, 137268
902, 90.06, 11/2/2018 3:32:25.8PM, 24.15, 31.45, 135128
903, 90.16, 11/2/2018 3:32:25.9PM, 24.09, 31.33, 135365
904, 90.26, 11/2/2018 3:32:26PM, 24.06, 30.82, 136079
905, 90.36, 11/2/2018 3:32:26.1PM, 24.14, 30.31, 136471
906, 90.46, 11/2/2018 3:32:26.2PM, 24.19, 30.19, 139425
907, 90.56, 11/2/2018 3:32:26.3PM, 24.17, 30.11, 140968
908, 90.66, 11/2/2018 3:32:26.4PM, 24.16, 30.01, 141897
909, 90.76, 11/2/2018 3:32:26.5PM, 24.18, 29.73, 141863
910, 90.86, 11/2/2018 3:32:26.6PM, 24.21, 29.57, 141288
911, 90.96, 11/2/2018 3:32:26.7PM, 24.23, 29.48, 142238
912, 91.06, 11/2/2018 3:32:26.8PM, 24.23, 29.22, 141383
913, 91.16, 11/2/2018 3:32:26.9PM, 24.25, 29.09, 143876
914, 91.26, 11/2/2018 3:32:27PM, 24.22, 28.87, 144343
915, 91.36, 11/2/2018 3:32:27.1PM, 24.23, 28.86, 145310
916, 91.46, 11/2/2018 3:32:27.2PM, 24.22, 28.77, 144228
917, 91.56, 11/2/2018 3:32:27.3PM, 24.19, 28.83, 147055
918, 91.66, 11/2/2018 3:32:27.4PM, 24.16, 29.08, 146870
919, 91.76, 11/2/2018 3:32:27.5PM, 24.14, 29.27, 145548
920, 91.86, 11/2/2018 3:32:27.6PM, 24.10, 29.12, 145623
921, 91.96, 11/2/2018 3:32:27.7PM, 24.07, 28.90, 147626
922, 92.06, 11/2/2018 3:32:27.8PM, 24.05, 28.90, 149075
923, 92.16, 11/2/2018 3:32:27.9PM, 24.07, 28.91, 150510
924, 92.26, 11/2/2018 3:32:28PM, 24.01, 28.76, 150051
925, 92.36, 11/2/2018 3:32:28.1PM, 24.06, 29.01, 151638
926, 92.46, 11/2/2018 3:32:28.2PM, 24.06, 29.20, 147433
927, 92.56, 11/2/2018 3:32:28.3PM, 23.96, 28.55, 144168
928, 92.66, 11/2/2018 3:32:28.4PM, 24.01, 28.69, 149789
929, 92.76, 11/2/2018 3:32:28.49PM, 23.99, 29.22, 146828
930, 92.86, 11/2/2018 3:32:28.59PM, 23.96, 29.13, 145798
931, 92.96, 11/2/2018 3:32:28.69PM, 23.89, 28.81, 149813
932, 93.06, 11/2/2018 3:32:28.79PM, 23.91, 28.79, 152669
933, 93.16, 11/2/2018 3:32:28.89PM, 23.92, 28.79, 153339
934, 93.26, 11/2/2018 3:32:28.99PM, 23.92, 28.72, 154281
935, 93.36, 11/2/2018 3:32:29.09PM, 23.87, 28.68, 153364
936, 93.46, 11/2/2018 3:32:29.19PM, 23.87, 28.59, 153932
937, 93.56, 11/2/2018 3:32:29.29PM, 23.86, 28.44, 152246
938, 93.66, 11/2/2018 3:32:29.39PM, 23.87, 28.49, 153816
939, 93.76, 11/2/2018 3:32:29.49PM, 23.87, 28.47, 153475
940, 93.86, 11/2/2018 3:32:29.59PM, 23.86, 28.59, 154089
941, 93.96, 11/2/2018 3:32:29.69PM, 23.87, 28.65, 156062
942, 94.06, 11/2/2018 3:32:29.79PM, 23.86, 28.51, 155431
943, 94.16, 11/2/2018 3:32:29.89PM, 23.88, 28.47, 155245
944, 94.26, 11/2/2018 3:32:29.99PM, 23.89, 28.55, 154923
945, 94.36, 11/2/2018 3:32:30.09PM, 23.87, 28.62, 154428
946, 94.46, 11/2/2018 3:32:30.19PM, 23.83, 28.51, 154236
947, 94.56, 11/2/2018 3:32:30.29PM, 23.81, 28.45, 154093
948, 94.66, 11/2/2018 3:32:30.39PM, 23.82, 28.49, 155924
949, 94.76, 11/2/2018 3:32:30.49PM, 23.83, 28.47, 155467
950, 94.86, 11/2/2018 3:32:30.59PM, 23.83, 28.50, 156074
951, 94.96, 11/2/2018 3:32:30.69PM, 23.83, 28.44, 156509
952, 95.06, 11/2/2018 3:32:30.79PM, 23.83, 28.40, 156475
953, 95.16, 11/2/2018 3:32:30.89PM, 23.83, 28.41, 156400
954, 95.26, 11/2/2018 3:32:30.99PM, 23.82, 28.48, 155560
955, 95.36, 11/2/2018 3:32:31.09PM, 23.82, 28.45, 156894
956, 95.46, 11/2/2018 3:32:31.19PM, 23.83, 28.39, 156656
957, 95.56, 11/2/2018 3:32:31.29PM, 23.83, 28.45, 156554
958, 95.66, 11/2/2018 3:32:31.39PM, 23.82, 28.49, 157293
959, 95.76, 11/2/2018 3:32:31.49PM, 23.82, 28.48, 158172
960, 95.86, 11/2/2018 3:32:31.59PM, 23.87, 28.59, 158175
961, 95.96, 11/2/2018 3:32:31.69PM, 23.84, 28.50, 155446
962, 96.06, 11/2/2018 3:32:31.79PM, 23.80, 28.45, 156482
963, 96.16, 11/2/2018 3:32:31.89PM, 23.86, 28.35, 155097
964, 96.26, 11/2/2018 3:32:31.99PM, 23.79, 28.11, 150572
965, 96.36, 11/2/2018 3:32:32.09PM, 23.77, 28.48, 150687
966, 96.46, 11/2/2018 3:32:32.19PM, 23.77, 28.50, 154704
967, 96.56, 11/2/2018 3:32:32.29PM, 23.80, 28.38, 157402
968, 96.66, 11/2/2018 3:32:32.39PM, 23.83, 28.33, 156773
969, 96.76, 11/2/2018 3:32:32.49PM, 23.84, 28.45, 152542
970, 96.86, 11/2/2018 3:32:32.59PM, 23.79, 28.47, 153253
971, 96.96, 11/2/2018 3:32:32.69PM, 23.76, 28.05, 155295
972, 97.06, 11/2/2018 3:32:32.79PM, 23.76, 28.08, 152189
973, 97.16, 11/2/2018 3:32:32.89PM, 23.80, 28.35, 153654
974, 97.26, 11/2/2018 3:32:32.99PM, 23.83, 28.20, 156004
975, 97.36, 11/2/2018 3:32:33.09PM, 23.92, 28.17, 158144
976, 97.46, 11/2/2018 3:32:33.19PM, 23.94, 28.29, 153002
977, 97.56, 11/2/2018 3:32:33.29PM, 24.14, 28.23, 154544
978, 97.66, 11/2/2018 3:32:33.39PM, 24.29, 27.97, 156432
979, 97.76, 11/2/2018 3:32:33.49PM, 24.33, 27.88, 157872
980, 97.86, 11/2/2018 3:32:33.59PM, 24.31, 27.65, 155581
981, 97.96, 11/2/2018 3:32:33.69PM, 24.30, 27.66, 155256
982, 98.06, 11/2/2018 3:32:33.79PM, 24.23, 27.71, 155570
983, 98.16, 11/2/2018 3:32:33.89PM, 24.17, 27.68, 157778
984, 98.26, 11/2/2018 3:32:33.99PM, 24.12, 27.65, 156949
985, 98.36, 11/2/2018 3:32:34.09PM, 24.07, 27.74, 157427
986, 98.46, 11/2/2018 3:32:34.19PM, 24.08, 27.82, 159788
987, 98.56, 11/2/2018 3:32:34.29PM, 24.03, 27.75, 159689
988, 98.66, 11/2/2018 3:32:34.39PM, 24.04, 27.75, 160546
989, 98.76, 11/2/2018 3:32:34.49PM, 24.04, 27.76, 161622
990, 98.86, 11/2/2018 3:32:34.59PM, 24.08, 27.62, 161068
991, 98.96, 11/2/2018 3:32:34.69PM, 24.10, 27.69, 160288
992, 99.06, 11/2/2018 3:32:34.79PM, 24.05, 27.84, 161599
993, 99.16, 11/2/2018 3:32:34.89PM, 23.93, 27.83, 161367
994, 99.26, 11/2/2018 3:32:34.99PM, 23.98, 27.92, 160672
995, 99.36, 11/2/2018 3:32:35.09PM, 23.91, 27.95, 159248
996, 99.46, 11/2/2018 3:32:35.19PM, 23.92, 27.87, 161579
997, 99.56, 11/2/2018 3:32:35.29PM, 23.92, 27.88, 161087
998, 99.66, 11/2/2018 3:32:35.39PM, 23.89, 27.83, 159338
999, 99.76, 11/2/2018 3:32:35.49PM, 23.88, 27.82, 160415
1000, 99.86, 11/2/2018 3:32:35.59PM, 23.88, 27.97, 159660
1001, 99.96, 11/2/2018 3:32:35.69PM, 23.87, 27.99, 160476
1002, 100.06, 11/2/2018 3:32:35.79PM, 23.88, 27.96, 160901
1003, 100.16, 11/2/2018 3:32:35.89PM, 23.88, 27.96, 160175
1004, 100.26, 11/2/2018 3:32:35.99PM, 23.87, 28.03, 162260
1005, 100.36, 11/2/2018 3:32:36.09PM, 23.85, 27.93, 160306
1006, 100.46, 11/2/2018 3:32:36.19PM, 23.85, 28.00, 160779
1007, 100.56, 11/2/2018 3:32:36.29PM, 23.86, 28.13, 159962
1008, 100.66, 11/2/2018 3:32:36.39PM, 23.86, 28.06, 160743
1009, 100.76, 11/2/2018 3:32:36.49PM, 23.84, 28.02, 161800
1010, 100.86, 11/2/2018 3:32:36.59PM, 23.86, 27.97, 161693
1011, 100.96, 11/2/2018 3:32:36.69PM, 23.86, 27.94, 161101
1012, 101.06, 11/2/2018 3:32:36.79PM, 23.85, 27.97, 162496
1013, 101.16, 11/2/2018 3:32:36.89PM, 23.85, 27.94, 162342
1014, 101.26, 11/2/2018 3:32:36.99PM, 23.85, 27.96, 161903
1015, 101.36, 11/2/2018 3:32:37.09PM, 23.86, 27.97, 162801
1016, 101.46, 11/2/2018 3:32:37.19PM, 23.85, 28.03, 162328
1017, 101.56, 11/2/2018 3:32:37.29PM, 23.85, 28.04, 162596
1018, 101.66, 11/2/2018 3:32:37.39PM, 23.89, 28.01, 162135
1019, 101.76, 11/2/2018 3:32:37.49PM, 23.88, 28.02, 162837
1020, 101.86, 11/2/2018 3:32:37.59PM, 23.91, 27.98, 162800
1021, 101.96, 11/2/2018 3:32:37.69PM, 23.97, 28.02, 161182
1022, 102.06, 11/2/2018 3:32:37.79PM, 23.96, 28.01, 161014
1023, 102.16, 11/2/2018 3:32:37.89PM, 23.96, 27.99, 161025
1024, 102.26, 11/2/2018 3:32:37.99PM, 23.92, 27.95, 161467
1025, 102.36, 11/2/2018 3:32:38.09PM, 23.91, 27.94, 163658
1026, 102.46, 11/2/2018 3:32:38.19PM, 23.91, 27.92, 162994
1027, 102.56, 11/2/2018 3:32:38.29PM, 23.92, 28.10, 162238
1028, 102.66, 11/2/2018 3:32:38.39PM, 23.97, 28.08, 163791
1029, 102.76, 11/2/2018 3:32:38.49PM, 24.13, 27.85, 162235
1030, 102.86, 11/2/2018 3:32:38.59PM, 24.20, 27.96, 160461
1031, 102.96, 11/2/2018 3:32:38.69PM, 24.21, 28.14, 158351
1032, 103.06, 11/2/2018 3:32:38.79PM, 24.17, 28.11, 156796
1033, 103.16, 11/2/2018 3:32:38.89PM, 24.14, 27.89, 160518
1034, 103.26, 11/2/2018 3:32:38.99PM, 24.13, 27.85, 161241
1035, 103.36, 11/2/2018 3:32:39.09PM, 24.10, 27.93, 161606
1036, 103.46, 11/2/2018 3:32:39.19PM, 24.09, 27.86, 163122
1037, 103.56, 11/2/2018 3:32:39.29PM, 24.04, 27.80, 162775
1038, 103.66, 11/2/2018 3:32:39.39PM, 23.99, 27.90, 162077
1039, 103.76, 11/2/2018 3:32:39.49PM, 23.97, 27.93, 162156
1040, 103.86, 11/2/2018 3:32:39.59PM, 23.95, 27.85, 162744
1041, 103.96, 11/2/2018 3:32:39.69PM, 23.96, 27.87, 163431
1042, 104.06, 11/2/2018 3:32:39.79PM, 23.97, 27.87, 164069
1043, 104.16, 11/2/2018 3:32:39.89PM, 23.96, 27.83, 163714
1044, 104.26, 11/2/2018 3:32:39.99PM, 23.95, 27.80, 162655
1045, 104.36, 11/2/2018 3:32:40.09PM, 23.94, 27.76, 162916
1046, 104.46, 11/2/2018 3:32:40.19PM, 23.93, 27.83, 164019
1047, 104.56, 11/2/2018 3:32:40.29PM, 23.91, 27.80, 163968
1048, 104.66, 11/2/2018 3:32:40.39PM, 23.92, 27.78, 164277
1049, 104.76, 11/2/2018 3:32:40.49PM, 23.93, 27.85, 165002
1050, 104.86, 11/2/2018 3:32:40.59PM, 23.92, 27.80, 164917
1051, 104.96, 11/2/2018 3:32:40.69PM, 23.91, 27.88, 164920
1052, 105.06, 11/2/2018 3:32:40.79PM, 23.91, 27.86, 164827
1053, 105.16, 11/2/2018 3:32:40.89PM, 23.89, 27.79, 161816
1054, 105.26, 11/2/2018 3:32:40.99PM, 23.90, 27.97, 158760
1055, 105.36, 11/2/2018 3:32:41.09PM, 23.81, 28.02, 163477
1056, 105.46, 11/2/2018 3:32:41.19PM, 23.76, 27.94, 166723
1057, 105.56, 11/2/2018 3:32:41.29PM, 23.78, 28.14, 158492
1058, 105.66, 11/2/2018 3:32:41.39PM, 23.71, 28.28, 149214
1059, 105.76, 11/2/2018 3:32:41.49PM, 23.70, 28.18, 161522
1060, 105.86, 11/2/2018 3:32:41.59PM, 23.72, 28.12, 164934
1061, 105.96, 11/2/2018 3:32:41.69PM, 23.67, 28.14, 163309
1062, 106.06, 11/2/2018 3:32:41.79PM, 23.63, 28.22, 158370
1063, 106.16, 11/2/2018 3:32:41.89PM, 23.62, 28.32, 158146
1064, 106.26, 11/2/2018 3:32:41.99PM, 23.57, 28.38, 158319
1065, 106.36, 11/2/2018 3:32:42.09PM, 23.54, 28.36, 159801
1066, 106.46, 11/2/2018 3:32:42.19PM, 23.51, 28.31, 162401
1067, 106.56, 11/2/2018 3:32:42.29PM, 23.52, 28.41, 161986
1068, 106.66, 11/2/2018 3:32:42.39PM, 23.51, 28.42, 162765
1069, 106.76, 11/2/2018 3:32:42.49PM, 23.51, 28.34, 161265
1070, 106.86, 11/2/2018 3:32:42.59PM, 23.46, 28.32, 162364
1071, 106.96, 11/2/2018 3:32:42.69PM, 23.45, 28.35, 163284
1072, 107.06, 11/2/2018 3:32:42.79PM, 23.43, 28.33, 163964
1073, 107.16, 11/2/2018 3:32:42.89PM, 23.43, 28.35, 164460
1074, 107.26, 11/2/2018 3:32:42.99PM, 23.41, 28.33, 165148
1075, 107.36, 11/2/2018 3:32:43.09PM, 23.43, 28.33, 164744
1076, 107.46, 11/2/2018 3:32:43.19PM, 23.40, 28.28, 164464
1077, 107.56, 11/2/2018 3:32:43.29PM, 23.42, 28.37, 165472
1078, 107.66, 11/2/2018 3:32:43.39PM, 23.45, 28.42, 165862
1079, 107.76, 11/2/2018 3:32:43.49PM, 23.48, 28.32, 166180
1080, 107.86, 11/2/2018 3:32:43.59PM, 23.50, 28.24, 165557
1081, 107.96, 11/2/2018 3:32:43.69PM, 23.50, 28.20, 166192
1082, 108.05, 11/2/2018 3:32:43.79PM, 23.52, 28.21, 166374
1083, 108.15, 11/2/2018 3:32:43.89PM, 23.53, 28.24, 166324
1084, 108.25, 11/2/2018 3:32:43.99PM, 23.54, 28.28, 165632
1085, 108.35, 11/2/2018 3:32:44.09PM, 23.58, 28.30, 166385
1086, 108.45, 11/2/2018 3:32:44.19PM, 23.66, 28.31, 164872
1087, 108.55, 11/2/2018 3:32:44.29PM, 23.84, 28.35, 162066
1088, 108.65, 11/2/2018 3:32:44.39PM, 23.88, 28.40, 160977
1089, 108.75, 11/2/2018 3:32:44.49PM, 23.86, 28.40, 161924
1090, 108.85, 11/2/2018 3:32:44.59PM, 23.86, 28.32, 161254
1091, 108.95, 11/2/2018 3:32:44.69PM, 23.80, 28.27, 160594
1092, 109.05, 11/2/2018 3:32:44.79PM, 23.79, 28.21, 160792
1093, 109.15, 11/2/2018 3:32:44.89PM, 23.75, 28.13, 159953
1094, 109.25, 11/2/2018 3:32:44.99PM, 23.75, 28.14, 160117
1095, 109.35, 11/2/2018 3:32:45.09PM, 23.73, 28.10, 159858
1096, 109.45, 11/2/2018 3:32:45.19PM, 23.77, 28.10, 158967
1097, 109.55, 11/2/2018 3:32:45.29PM, 23.80, 28.24, 157910
1098, 109.65, 11/2/2018 3:32:45.39PM, 23.87, 28.50, 156129
1099, 109.75, 11/2/2018 3:32:45.49PM, 23.92, 28.84, 153903
1100, 109.85, 11/2/2018 3:32:45.59PM, 23.93, 28.95, 153509
1101, 109.95, 11/2/2018 3:32:45.69PM, 23.92, 28.98, 154551
1102, 110.05, 11/2/2018 3:32:45.79PM, 23.92, 29.04, 154478
1103, 110.15, 11/2/2018 3:32:45.89PM, 23.92, 29.17, 153142
1104, 110.25, 11/2/2018 3:32:45.99PM, 23.91, 29.22, 153003
1105, 110.35, 11/2/2018 3:32:46.09PM, 23.91, 29.17, 154285
1106, 110.45, 11/2/2018 3:32:46.19PM, 23.92, 29.20, 153215
1107, 110.55, 11/2/2018 3:32:46.29PM, 23.91, 29.31, 152104
1108, 110.65, 11/2/2018 3:32:46.39PM, 23.90, 29.51, 150227
1109, 110.75, 11/2/2018 3:32:46.49PM, 23.92, 29.77, 147885
1110, 110.85, 11/2/2018 3:32:46.59PM, 23.94, 29.93, 147102
1111, 110.95, 11/2/2018 3:32:46.69PM, 23.92, 29.92, 147889
1112, 111.05, 11/2/2018 3:32:46.79PM, 23.92, 29.97, 148785
1113, 111.15, 11/2/2018 3:32:46.89PM, 23.95, 30.31, 144385
1114, 111.25, 11/2/2018 3:32:46.99PM, 23.95, 30.56, 142435
1115, 111.35, 11/2/2018 3:32:47.09PM, 23.90, 30.63, 142522
1116, 111.45, 11/2/2018 3:32:47.19PM, 23.92, 30.35, 147277
1117, 111.55, 11/2/2018 3:32:47.29PM, 23.93, 30.11, 147323
1118, 111.65, 11/2/2018 3:32:47.39PM, 24.03, 30.49, 142695
1119, 111.75, 11/2/2018 3:32:47.49PM, 24.04, 30.88, 141011
1120, 111.85, 11/2/2018 3:32:47.59PM, 24.06, 31.33, 133840
1121, 111.95, 11/2/2018 3:32:47.69PM, 24.03, 31.45, 135989
1122, 112.05, 11/2/2018 3:32:47.79PM, 24.01, 31.56, 134641
1123, 112.15, 11/2/2018 3:32:47.89PM, 23.99, 31.39, 133919
1124, 112.25, 11/2/2018 3:32:47.99PM, 24.02, 31.03, 137913
1125, 112.35, 11/2/2018 3:32:48.09PM, 24.06, 30.94, 140388
1126, 112.45, 11/2/2018 3:32:48.19PM, 24.06, 31.69, 136846
1127, 112.55, 11/2/2018 3:32:48.29PM, 24.01, 32.20, 127378
1128, 112.65, 11/2/2018 3:32:48.39PM, 24.06, 31.86, 129548
1129, 112.75, 11/2/2018 3:32:48.49PM, 24.14, 31.40, 132146
1130, 112.85, 11/2/2018 3:32:48.59PM, 24.17, 31.28, 137376
1131, 112.95, 11/2/2018 3:32:48.69PM, 24.16, 31.27, 139636
1132, 113.05, 11/2/2018 3:32:48.79PM, 24.17, 30.84, 137427
1133, 113.15, 11/2/2018 3:32:48.89PM, 24.21, 30.48, 135791
1134, 113.25, 11/2/2018 3:32:48.99PM, 24.21, 30.50, 140750
1135, 113.35, 11/2/2018 3:32:49.09PM, 24.19, 30.67, 142081
1136, 113.45, 11/2/2018 3:32:49.19PM, 24.17, 30.76, 141333
1137, 113.55, 11/2/2018 3:32:49.29PM, 24.17, 30.76, 142073
1138, 113.65, 11/2/2018 3:32:49.39PM, 24.16, 30.81, 141381
1139, 113.75, 11/2/2018 3:32:49.49PM, 24.17, 30.89, 140422
1140, 113.85, 11/2/2018 3:32:49.59PM, 24.16, 30.80, 141927
